"index","customer_no","account_balance","acc_bal_running_total"
17993,7520,0,0
17994,7521,0,0
17995,7522,0,0
17996,7523,0,0
17997,7524,0,0
17998,7525,0,0
17999,7526,160.69,0
18000,7527,0,0
18001,7528,0,0
18002,7529,122.27,0
18003,7530,0,0
18004,7531,0,0
18005,7532,0,0
18006,7533,0,0
18007,7534,0,0
18008,7535,0,0
18009,7536,0,0
18010,7537,0,0
18011,7538,143.4,0
18012,7539,0,0
18013,7540,0,0
18014,7541,0,0
18015,7542,0,0
18016,7543,0,0
18017,7544,0,0
18018,7545,1.57,0
18019,7546,0,0
18020,7547,85.66,0
18021,7548,0,0
18022,7549,0,0
18023,7550,0,0
18024,7551,0,0
18025,7552,0,0
18026,7553,28.72,0
18027,7554,0,0
18028,7555,27,0
18029,7556,0,0
18030,7557,14,0
18031,7558,0,0
18032,7559,0,0
18033,7560,140.67,0
18034,7561,17.58,0
18035,7562,0,0
18036,7563,0,0
18037,7564,0,0
18038,7565,32.34,0
18039,7566,0,0
18040,7567,0,0
18041,7568,4.84,0
18042,7569,0.5,0
18043,7570,0,0
18044,7571,0,0
18045,7572,0.48,0
18046,7573,0,0
18047,7574,0,0
18048,7575,71.64,0
18049,7576,0,0
18050,7577,0,0
18051,7578,0,0
18052,7579,134.73,0
18053,7580,0,0
18054,7581,10.38,0
18055,7582,0,0
18056,7583,0,0
18057,7584,33.1,0
18058,7585,0,0
18059,7586,0,0
18060,7587,0,0
18061,7588,0,0
18062,7589,0,0
18063,7590,0,0
18064,7591,6.71,0
18065,7592,1.6,0
18066,7593,0,0
18067,7594,0,0
18068,7595,0,0
18069,7596,0,0
18070,7597,0,0
18071,7598,0,0
18072,7599,0,0
18073,7600,0,0
18074,7601,0,0
18075,7602,0,0
18076,7603,0,0
18077,7604,502.52,0
18078,7605,0,0
18079,7606,17.17,0
18080,7607,0,0
18081,7608,0,0
18082,7609,74.96,0
18083,7610,0,0
18084,7611,57.39,0
18085,7612,0,0
18086,7613,0,0
18087,7614,0,0
18088,7615,0,0
18089,7616,0,0
18090,7617,0,0
18091,7618,0,0
18092,7619,0,0
18093,7620,41.61,0
18094,7621,0,0
18095,7622,11.18,0
18096,7623,0,0
18097,7624,0,0
18098,7625,0,0
18099,7626,0,0
18100,7627,0,0
18101,7628,62.07,0
18102,7629,0,0
18103,7630,5.98,0
18104,7631,0,0
18105,7632,0,0
18106,7633,93.75,0
18107,7634,0,0
18108,7635,0,0
18109,7636,0,0
18110,7637,0,0
18111,7638,75.29,0
18112,7639,0,0
18113,7640,0,0
18114,7641,410.75,0
18115,7642,0,0
18116,7643,0,0
18117,7644,33.16,0
18118,7645,0,0
18119,7646,0,0
18120,7647,0,0
18121,7648,0,0
18122,7649,0,0
18123,7650,80.35,0
18124,7651,0,0
18125,7652,9.84,0
18126,7653,0,0
18127,7654,0,0
18128,7655,0,0
18129,7656,0,0
18130,7657,0,0
18131,7658,0.4,0
18132,7659,0,0
18133,7660,0,0
18134,7661,0,0
18135,7662,0,0
18136,7663,306.66,0
18137,7664,0,0
18138,7665,78.86,0
18139,7666,0.97,0
18140,7667,130.14,0
18141,7668,0,0
18142,7669,0,0
18143,7670,0,0
18144,7671,0,0
18145,7672,0,0
18146,7673,0,0
18147,7674,51.1,0
18148,7675,0,0
18149,7676,41.86,0
18150,7677,0,0
18151,7678,0.4,0
18152,7679,1.82,0
18153,7680,5.59,0
18154,7681,78.89,0
18155,7682,0,0
18156,7683,0.5,0
18157,7684,0,0
18158,7685,0,0
18159,7686,5.19,0
18160,7687,0,0
18161,7688,0,0
18162,7689,0,0
18163,7690,0,0
18164,7691,0,0
18165,7692,0,0
18166,7693,0,0
18167,7694,160.01,0
18168,7695,0,0
18169,7696,3,0
18170,7697,238.99,0
18171,7698,0,0
18172,7699,0,0
18173,7700,0,0
18174,7701,0,0
18175,7702,57.7,0
18176,7703,0,0
18177,7704,0,0
18178,7705,0,0
18179,7706,0,0
18180,7707,0,0
18181,7708,0,0
18182,7709,1.46,0
18183,7710,0,0
18184,7711,0,0
18185,7712,0,0
18186,7713,2,0
18187,7714,0,0
18188,7715,0,0
18189,7716,2.8,0
18190,7717,108.57,0
18191,7718,0,0
18192,7719,7.32,0
18193,7720,0,0
18194,7721,0,0
18195,7722,54.55,0
18196,7723,0,0
18197,7724,0,0
18198,7725,0,0
18199,7726,0,0
18200,7727,0,0
18201,7728,78.81,0
18202,7729,111.26,0
18203,7730,0,0
18204,7731,80.08,0
18205,7732,0,0
18206,7733,0,0
18207,7734,34.2,0
18208,7735,0,0
18209,7736,0,0
18210,7737,3.7,0
18211,7738,166.32,0
18212,7739,0,0
18213,7740,30.33,0
18214,7741,0,0
18215,7742,0,0
18216,7743,0,0
18217,7744,0,0
18218,7745,0,0
18219,7746,53.69,0
18220,7747,0,0
18221,7748,0,0
18222,7749,0,0
18223,7750,46.33,0
18224,7751,0,0
18225,7752,0,0
18226,7753,37.11,0
18227,7754,2.25,0
18228,7755,0,0
18229,7756,0,0
18230,7757,0,0
18231,7758,0,0
18232,7759,0,0
18233,7760,39.8,0
18234,7761,0,0
18235,7762,0,0
18236,7763,0,0
18237,7764,0,0
18238,7765,0,0
18239,7766,7.99,0
18240,7767,0,0
18241,7768,0,0
18242,7769,60.28,0
18243,7770,12.62,0
18244,7771,154.6,0
18245,7772,0,0
18246,7773,0,0
18247,7774,0,0
18248,7775,126.26,0
18249,7776,0,0
18250,7777,0,0
18251,7778,0,0
18252,7779,0,0
18253,7780,3.19,0
18254,7781,0,0
18255,7782,0,0
18256,7783,0,0
18257,7784,0,0
18258,7785,0,0
18259,7786,0,0
18260,7787,0,0
18261,7788,0,0
18262,7789,0,0
18263,7790,0,0
18264,7791,0,0
18265,7792,0,0
18266,7793,1.35,0
18267,7794,0,0
18268,7795,0,0
18269,7796,0,0
18270,7797,2.82,0
18271,7798,0,0
18272,7799,0,0
18273,7800,5.64,0
18274,7801,0,0
18275,7802,0,0
18276,7803,0,0
18277,7804,0,0
18278,7805,0,0
18279,7806,36.91,0
18280,7807,0,0
18281,7808,12.48,0
18282,7809,3.82,0
18283,7810,0,0
18284,7811,0,0
18285,7812,0,0
18286,7813,0,0
18287,7814,0,0
18288,7815,0,0
18289,7816,23.92,0
18290,7817,0,0
18291,7818,79.5,0
18292,7819,0,0
18293,7820,0,0
18294,7821,0,0
18295,7822,0,0
18296,7823,163.69,0
18297,7824,0,0
18298,7825,0,0
18299,7826,0,0
18300,7827,0,0
18301,7828,0,0
18302,7829,0,0
18303,7830,3.83,0
18304,7831,75.55,0
18305,7832,0,0
18306,7833,86.5,0
18307,7834,51.94,0
18308,7835,0,0
18309,7836,15.26,0
18310,7837,0,0
18311,7838,20.39,0
18312,7839,0,0
18313,7840,0,0
18314,7841,0,0
18315,7842,0,0
18316,7843,0,0
18317,7844,0,0
18318,7845,0,0
18319,7846,0,0
18320,7847,0.85,0
18321,7848,0,0
18322,7849,0,0
18323,7850,0,0
18324,7851,0,0
18325,7852,0,0
18326,7853,0,0
18327,7854,0,0
18328,7855,69.9,0
18329,7856,0,0
18330,7857,0,0
18331,7858,0,0
18332,7859,0,0
18333,7860,0,0
18334,7861,0,0
18335,7862,0,0
18336,7863,101.74,0
18337,7864,0,0
18338,7865,0,0
18339,7866,0,0
18340,7867,1.2,0
18341,7868,0,0
18342,7869,0,0
18343,7870,0,0
18344,7871,0,0
18345,7872,122.02,0
18346,7873,0.5,0
18347,7874,4.49,0
18348,7875,0,0
18349,7876,0,0
18350,7877,0,0
18351,7878,0,0
18352,7879,45.35,0
18353,7880,27.71,0
18354,7881,0,0
18355,7882,0,0
18356,7883,1.63,0
18357,7884,0,0
18358,7885,0,0
18359,7886,0,0
18360,7887,0,0
18361,7888,0,0
18362,7889,185.66,0
18363,7890,0,0
18364,7891,0,0
18365,7892,0,0
18366,7893,1.24,0
18367,7894,0,0
18368,7895,229.21,0
18369,7896,24.27,0
18370,7897,0,0
18371,7898,0,0
18372,7899,0,0
18373,7900,0,0
18374,7901,0,0
18375,7902,0,0
18376,7903,0,0
18377,7904,0,0
18378,7905,0,0
18379,7906,0,0
18380,7907,0,0
18381,7908,0,0
18382,7909,2,0
18383,7910,137.56,0
18384,7911,0,0
18385,7912,45.58,0
18386,7913,31.03,0
18387,7914,0,0
18388,7915,0,0
18389,7916,0,0
18390,7917,0,0
18391,7918,0,0
18392,7919,0,0
18393,7920,0,0
18394,7921,0,0
18395,7922,0,0
18396,7923,0.5,0
18397,7924,0,0
18398,7925,75.82,0
18399,7926,27.96,0
18400,7927,67.29,0
18401,7928,0,0
18402,7929,83.2,0
18403,7930,0,0
18404,7931,0,0
18405,7932,0,0
18406,7933,0,0
18407,7934,0.5,0
18408,7935,143.25,0
18409,7936,35.92,0
18410,7937,87.95,0
18411,7938,0,0
18412,7939,0,0
18413,7940,0,0
18414,7941,4,0
18415,7942,0,0
18416,7943,0,0
18417,7944,0,0
18418,7945,11.39,0
18419,7946,0,0
18420,7947,0,0
18421,7948,51.63,0
18422,7949,4.54,0
18423,7950,0,0
18424,7951,0,0
18425,7952,0,0
18426,7953,0,0
18427,7954,0,0
18428,7955,0,0
18429,7956,0,0
18430,7957,0,0
18431,7958,0,0
18432,7959,0,0
18433,7960,0,0
18434,7961,0,0
18435,7962,0,0
18436,7963,0,0
18437,7964,0,0
18438,7965,0,0
18439,7966,0.4,0
18440,7967,122.14,0
18441,7968,-2,0
18442,7969,20.1,0
18443,7970,64.07,0
18444,7971,47.96,0
18445,7972,0,0
18446,7973,0,0
18447,7974,53.85,0
18448,7975,343.11,0
18449,7976,40.98,0
18450,7977,280.54,0
18451,7978,27.44,0
18452,7979,13.97,0
18453,7980,20.3,0
18454,7981,123.2,0
18455,7982,29.74,0
18456,7983,0,0
18457,7984,0,0
18458,7985,36.5,0
18459,7986,43.13,0
18460,7987,0,0
18461,7988,0,0
18462,7989,13.1,0
18463,7990,0,0
18464,7991,0,0
18465,7992,0,0
18466,7993,0,0
18467,7994,60.45,0
18468,7995,65.53,0
18469,7996,0,0
18470,7997,0,0
18471,7998,0,0
18472,7999,0,0
18473,8000,135.12,0
18474,8001,12.5,0
18475,8002,0,0
18476,8003,0,0
18477,8004,101.62,0
18478,8005,0,0
18479,8006,0,0
18480,8007,0,0
18481,8008,0,0
18482,8009,56.9,0
18483,8010,30.27,0
18484,8011,0,0
18485,8012,0,0
18486,8013,55.78,0
18487,8014,0,0
18488,8015,0,0
18489,8016,28.69,0
18490,8017,34.73,0
18491,8018,0,0
18492,8019,68.43,0
18493,8020,0.9,0
18494,8021,0,0
18495,8022,81.43,0
18496,8023,0,0
18497,8024,169.7,0
18498,8025,0,0
18499,8026,0.4,0
18500,8027,0,0
18501,8028,0,0
18502,8029,0,0
18503,8030,0,0
18504,8031,0,0
18505,8032,0,0
18506,8033,5.24,0
18507,8034,0,0
18508,8035,0,0
18509,8036,0,0
18510,8037,0,0
18511,8038,16.43,0
18512,8039,4.91,0
18513,8040,0,0
18514,8041,47.61,0
18515,8042,0,0
18516,8043,156.74,0
18517,8044,14.62,0
18518,8045,0,0
18519,8046,18.32,0
18520,8047,0,0
18521,8048,17.5,0
18522,8049,4.5,0
18523,8050,0,0
18524,8051,0,0
18525,8052,0,0
18526,8053,0,0
18527,8054,47.15,0
18528,8055,10.78,0
18529,8056,0,0
18530,8057,104.54,0
18531,8058,83.99,0
18532,8059,0,0
18533,8060,0,0
18534,8061,67.39,0
18535,8062,0,0
18536,8063,72.59,0
18537,8064,0,0
18538,8065,0,0
18539,8066,92.01,0
18540,8067,0,0
18541,8068,69.39,0
18542,8069,0,0
18543,8070,0,0
18544,8071,0,0
18545,8072,0.4,0
18546,8073,0,0
18547,8074,29.39,0
18548,8075,0,0
18549,8076,60.33,0
18550,8077,60.33,0
18551,8078,0,0
18552,8079,0,0
18553,8080,0,0
18554,8081,0,0
18555,8082,9.98,0
18556,8083,0,0
18557,8084,0,0
18558,8085,0,0
18559,8086,0,0
18560,8087,0,0
18561,8088,75.79,0
18562,8089,0,0
18563,8090,0.5,0
18564,8091,0,0
18565,8092,0,0
18566,8093,0,0
18567,8094,0.4,0
18568,8095,0.4,0
18569,8096,0.5,0
18570,8097,39.34,0
18571,8098,113.3,0
18572,8099,0,0
18573,8100,0,0
18574,8101,18.46,0
18575,8102,11.24,0
18576,8103,198.24,0
18577,8104,0,0
18578,8105,0.4,0
18579,8106,0,0
18580,8107,25.97,0
18581,8108,0,0
18582,8109,13.58,0
18583,8110,0,0
18584,8111,66.39,0
18585,8112,0,0
18586,8113,0,0
18587,8114,0,0
18588,8115,0,0
18589,8116,0,0
18590,8117,17.52,0
18591,8118,12.26,0
18592,8119,34.81,0
18593,8120,0,0
18594,8121,0,0
18595,8122,0,0
18596,8123,14.99,0
18597,8124,109.5,0
18598,8125,0,0
18599,8126,0,0
18600,8127,0,0
18601,8128,60.68,0
18602,8129,0,0
18603,8130,0,0
18604,8131,0,0
18605,8132,0.5,0
18606,8133,0,0
18607,8134,12.57,0
18608,8135,0,0
18609,8136,60.9,0
18610,8137,0,0
18611,8138,0.5,0
18612,8139,83.25,0
18613,8140,0,0
18614,8141,0,0
18615,8142,25.32,0
18616,8143,0,0
18617,8144,68.38,0
18618,8145,60.9,0
18619,8146,0,0
18620,8147,0,0
18621,8148,0,0
18622,8149,26.46,0
18623,8150,22.18,0
18624,8151,0,0
18625,8152,30.93,0
18626,8153,0,0
18627,8154,0,0
18628,8155,0,0
18629,8156,81.51,0
18630,8157,0,0
18631,8158,61.12,0
18632,8159,0,0
18633,8160,0,0
18634,8161,0,0
18635,8162,1.72,0
18636,8163,0,0
18637,8164,0,0
18638,8165,28.54,0
18639,8166,3.59,0
18640,8167,0.4,0
18641,8168,0,0
18642,8169,22.13,0
18643,8170,0,0
18644,8171,0.4,0
18645,8172,0,0
18646,8173,1.6,0
18647,8174,18.46,0
18648,8175,-0.4,0
18649,8176,6.72,0
18650,8177,0,0
18651,8178,34.76,0
18652,8179,0,0
18653,8180,59.11,0
18654,8181,19.89,0
18655,8182,0,0
18656,8183,0,0
18657,8184,174.86,0
18658,8185,0,0
18659,8186,74.08,0
18660,8187,1.09,0
18661,8188,0.8,0
18662,8189,63.88,0
18663,8190,0,0
18664,8191,0,0
18665,8192,0,0
18666,8193,0,0
18667,8194,47.4,0
18668,8195,0,0
18669,8196,0,0
18670,8197,61.67,0
18671,8198,7.03,0
18672,8199,0,0
18673,8200,0,0
18674,8201,4.99,0
18675,8202,0,0
18676,8203,130.57,0
18677,8204,35.31,0
18678,8205,0,0
18679,8206,0,0
18680,8207,0,0
18681,8208,0,0
18682,8209,0,0
18683,8210,17.35,0
18684,8211,0,0
18685,8212,0,0
18686,8213,61.97,0
18687,8214,0,0
18688,8215,21.18,0
18689,8216,90.89,0
18690,8217,24.39,0
18691,8218,0,0
18692,8219,110.39,0
18693,8220,22.75,0
18694,8221,0,0
18695,8222,14.38,0
18696,8223,13.29,0
18697,8224,0.5,0
18698,8225,0,0
18699,8226,3.19,0
18700,8227,0,0
18701,8228,3.17,0
18702,8229,162.2,0
18703,8230,0,0
18704,8231,0,0
18705,8232,146.8,0
18706,8233,0,0
18707,8234,0,0
18708,8235,0.5,0
18709,8236,0,0
18710,8237,6.21,0
18711,8238,0,0
18712,8239,0,0
18713,8240,0.4,0
18714,8241,3.6,0
18715,8242,0,0
18716,8243,0,0
18717,8244,4.88,0
18718,8245,0,0
18719,8246,0,0
18720,8247,0.4,0
18721,8248,196.89,0
18722,8249,11.94,0
18723,8250,0,0
18724,8251,0,0
18725,8252,0,0
18726,8253,14.97,0
18727,8254,0,0
18728,8255,0,0
18729,8256,0,0
18730,8257,33.42,0
18731,8258,0,0
18732,8259,0,0
18733,8260,0,0
18734,8261,0,0
18735,8262,0,0
18736,8263,0,0
18737,8264,39.94,0
18738,8265,106.56,0
18739,8266,0,0
18740,8267,0,0
18741,8268,0,0
18742,8269,0,0
18743,8270,117.9,0
18744,8271,8.39,0
18745,8272,0,0
18746,8273,0,0
18747,8274,156.48,0
18748,8275,18,0
18749,8276,0,0
18750,8277,8.38,0
18751,8278,24.94,0
18752,8279,0,0
18753,8280,52.41,0
18754,8281,0,0
18755,8282,22.36,0
18756,8283,5.75,0
18757,8284,0,0
18758,8285,-3,0
18759,8286,100.3,0
18760,8287,0,0
18761,8288,0,0
18762,8289,54.81,0
18763,8290,11.24,0
18764,8291,68.67,0
18765,8292,0,0
18766,8293,23.1,0
18767,8294,0,0
18768,8295,50.1,0
18769,8296,0,0
18770,8297,13.77,0
18771,8298,1.2,0
18772,8299,0,0
18773,8300,0,0
18774,8301,2.4,0
18775,8302,0,0
18776,8303,0,0
18777,8304,0,0
18778,8305,0,0
18779,8306,0,0
18780,8307,0,0
18781,8308,0,0
18782,8309,0,0
18783,8310,117.79,0
18784,8311,-0.78,0
18785,8312,0,0
18786,8313,9.58,0
18787,8314,51.01,0
18788,8315,0,0
18789,8316,21.15,0
18790,8317,0,0
18791,8318,3.79,0
18792,8319,0,0
18793,8320,0,0
18794,8321,0,0
18795,8322,0,0
18796,8323,16.71,0
18797,8324,2.8,0
18798,8325,0,0
18799,8326,68.94,0
18800,8327,1.95,0
18801,8328,0,0
18802,8329,0,0
18803,8330,0,0
18804,8331,10.78,0
18805,8332,109.23,0
18806,8333,61.87,0
18807,8334,32.48,0
18808,8335,67.16,0
18809,8336,0,0
18810,8337,108.02,0
18811,8338,35.14,0
18812,8339,0,0
18813,8340,0,0
18814,8341,0,0
18815,8342,0,0
18816,8343,0.5,0
18817,8344,0,0
18818,8345,183.27,0
18819,8346,0,0
18820,8347,16.75,0
18821,8348,37.82,0
18822,8349,28.38,0
18823,8350,20.5,0
18824,8351,0.4,0
18825,8352,0,0
18826,8353,0,0
18827,8354,0,0
18828,8355,0,0
18829,8356,131.08,0
18830,8357,0,0
18831,8358,103.45,0
18832,8359,0,0
18833,8360,17.76,0
18834,8361,1,0
18835,8362,2.79,0
18836,8363,0,0
18837,8364,2.4,0
18838,8365,0,0
18839,8366,0,0
18840,8367,22.22,0
18841,8368,15.91,0
18842,8369,19.46,0
18843,8370,0,0
18844,8371,0,0
18845,8372,0,0
18846,8373,0,0
18847,8374,0,0
18848,8375,78.09,0
18849,8376,5.97,0
18850,8377,40.32,0
18851,8378,20.97,0
18852,8379,0.9,0
18853,8380,0,0
18854,8381,79.63,0
18855,8382,27.68,0
18856,8383,7.59,0
18857,8384,1,0
18858,8385,54.38,0
18859,8386,119.91,0
18860,8387,24.67,0
18861,8388,0,0
18862,8389,15.21,0
18863,8390,0,0
18864,8391,0,0
18865,8392,0.5,0
18866,8393,8.71,0
18867,8394,6.79,0
18868,8395,20.76,0
18869,8396,17.56,0
18870,8397,67.43,0
18871,8398,82.97,0
18872,8399,41.5,0
18873,8400,17.95,0
18874,8401,0,0
18875,8402,17.26,0
18876,8403,0,0
18877,8404,23.57,0
18878,8405,16.76,0
18879,8406,0,0
18880,8407,151.96,0
18881,8408,0,0
18882,8409,0,0
18883,8410,0,0
18884,8411,0,0
18885,8412,71.69,0
18886,8413,88.11,0
18887,8414,0,0
18888,8415,54.74,0
18889,8416,0,0
18890,8417,32.05,0
18891,8418,0,0
18892,8419,0,0
18893,8420,13.45,0
18894,8421,34.89,0
18895,8422,0.79,0
18896,8423,0,0
18897,8424,0,0
18898,8425,30.5,0
18899,8426,20.36,0
18900,8427,136.77,0
18901,8428,34.95,0
18902,8429,0,0
18903,8430,21.92,0
18904,8431,240.17,0
18905,8432,0,0
18906,8433,51.39,0
18907,8434,30.66,0
18908,8435,46.27,0
18909,8436,35.92,0
18910,8437,8.09,0
18911,8438,62.77,0
18912,8439,0,0
18913,8440,0,0
18914,8441,0,0
18915,8442,0,0
18916,8443,0,0
18917,8444,30.34,0
18918,8445,19.97,0
18919,8446,0,0
18920,8447,29.94,0
18921,8448,4.79,0
18922,8449,0,0
18923,8450,0.5,0
18924,8451,47.12,0
18925,8452,21.57,0
18926,8453,0,0
18927,8454,0,0
18928,8455,82.93,0
18929,8456,0,0
18930,8457,98.83,0
18931,8458,50.52,0
18932,8459,0,0
18933,8460,107.04,0
18934,8461,73.4,0
18935,8462,0,0
18936,8463,0,0
18937,8464,23.49,0
18938,8465,92.1,0
18939,8466,8.52,0
18940,8467,88.17,0
18941,8468,0,0
18942,8469,0,0
18943,8470,0,0
18944,8471,0.4,0
18945,8472,0,0
18946,8473,60.08,0
18947,8474,24.87,0
18948,8475,10,0
18949,8476,17.17,0
18950,8477,0.5,0
18951,8478,0,0
18952,8479,68.43,0
18953,8480,0,0
18954,8481,45.37,0
18955,8482,38.72,0
18956,8483,0,0
18957,8484,14.37,0
18958,8485,153.69,0
18959,8486,0,0
18960,8487,15.97,0
18961,8488,103.58,0
18962,8489,22.15,0
18963,8490,0,0
18964,8491,0,0
18965,8492,1.14,0
18966,8493,4,0
18967,8494,24.34,0
18968,8495,0,0
18969,8496,0,0
18970,8497,0,0
18971,8498,0,0
18972,8499,37.33,0
18973,8500,393.21,0
18974,8501,64.44,0
18975,8502,3.99,0
18976,8503,47.35,0
18977,8504,12.1,0
18978,8505,-8.24,0
18979,8506,0,0
18980,8507,310.79,0
18981,8508,0.5,0
18982,8509,18.17,0
18983,8510,73.7,0
18984,8511,26.55,0
18985,8512,0,0
18986,8513,0,0
18987,8514,0,0
18988,8515,150.25,0
18989,8516,8.78,0
18990,8517,1,0
18991,8518,0,0
18992,8519,0,0
18993,8520,0,0
18994,8521,55.91,0
18995,8522,0,0
18996,8523,4,0
18997,8524,0,0
18998,8525,31.08,0
18999,8526,49.67,0
19000,8527,67.69,0
19001,8528,0,0
19002,8529,0,0
19003,8530,8.37,0
19004,8531,5.5,0
19005,8532,0,0
19006,8533,36.32,0
19007,8534,21.45,0
19008,8535,1.2,0
19009,8536,52.05,0
19010,8537,36.31,0
19011,8538,66.52,0
19012,8539,11.5,0
19013,8540,0,0
19014,8541,87.34,0
19015,8542,240.37,0
19016,8543,2,0
19017,8544,8.47,0
19018,8545,0,0
19019,8546,0,0
19020,8547,0,0
19021,8548,4.79,0
19022,8549,0,0
19023,8550,34.34,0
19024,8551,65.14,0
19025,8552,261.06,0
19026,8553,30.5,0
19027,8554,25.15,0
19028,8555,0,0
19029,8556,36.66,0
19030,8557,42.62,0
19031,8558,79.73,0
19032,8559,14.96,0
19033,8560,17.6,0
19034,8561,7.07,0
19035,8562,0,0
19036,8563,0,0
19037,8564,15.38,0
19038,8565,0.5,0
19039,8566,0,0
19040,8567,0.4,0
19041,8568,4.79,0
19042,8569,194.53,0
19043,8570,19.95,0
19044,8571,0,0
19045,8572,0,0
19046,8573,0,0
19047,8574,43.03,0
19048,8575,31.94,0
19049,8576,95.65,0
19050,8577,38.18,0
19051,8578,142.93,0
19052,8579,0.5,0
19053,8580,0,0
19054,8581,38.44,0
19055,8582,60.21,0
19056,8583,40.85,0
19057,8584,0,0
19058,8585,6.99,0
19059,8586,10.3,0
19060,8587,37.22,0
19061,8588,0,0
19062,8589,47.75,0
19063,8590,23.55,0
19064,8591,2.79,0
19065,8592,0,0
19066,8593,0,0
19067,8594,49.11,0
19068,8595,2,0
19069,8596,0,0
19070,8597,48.88,0
19071,8598,0,0
19072,8599,0,0
19073,8600,0,0
19074,8601,0,0
19075,8602,0.5,0
19076,8603,20.46,0
19077,8604,134.64,0
19078,8605,0,0
19079,8606,2.5,0
19080,8607,2,0
19081,8608,4.39,0
19082,8609,22.82,0
19083,8610,12.19,0
19084,8611,32.94,0
19085,8612,0,0
19086,8613,1.5,0
19087,8614,0,0
19088,8615,0.5,0
19089,8616,54.23,0
19090,8617,62.89,0
19091,8618,0,0
19092,8619,0,0
19093,8620,68.75,0
19094,8621,0.5,0
19095,8622,0,0
19096,8623,0,0
19097,8624,24.99,0
19098,8625,0,0
19099,8626,0.5,0
19100,8627,0,0
19101,8628,0,0
19102,8629,11.27,0
19103,8630,31.36,0
19104,8631,17.53,0
19105,8632,0,0
19106,8633,0,0
19107,8634,2.71,0
19108,8635,0,0
19109,8636,0,0
19110,8637,0,0
19111,8638,0,0
19112,8639,9.47,0
19113,8640,23.97,0
19114,8641,0.92,0
19115,8642,13.99,0
19116,8643,27.95,0
19117,8644,0,0
19118,8645,111.36,0
19119,8646,0.5,0
19120,8647,1.32,0
19121,8648,126.25,0
19122,8649,0,0
19123,8650,34.79,0
19124,8651,22.34,0
19125,8652,110.4,0
19126,8653,9.69,0
19127,8654,22.74,0
19128,8655,7.98,0
19129,8656,2,0
19130,8657,0,0
19131,8658,8.69,0
19132,8659,0.4,0
19133,8660,0.5,0
19134,8661,16.65,0
19135,8662,28.75,0
19136,8663,0,0
19137,8664,5.49,0
19138,8665,0,0
19139,8666,34.21,0
19140,8667,35.17,0
19141,8668,8.38,0
19142,8669,25.17,0
19143,8670,0,0
19144,8671,0,0
19145,8672,0,0
19146,8673,0,0
19147,8674,3.19,0
19148,8675,0,0
19149,8676,0,0
19150,8677,4.99,0
19151,8678,103.17,0
19152,8679,27.45,0
19153,8680,3.98,0
19154,8681,3.2,0
19155,8682,24.75,0
19156,8683,0,0
19157,8684,0.4,0
19158,8685,0,0
19159,8686,0,0
19160,8687,36.95,0
19161,8688,40.41,0
19162,8689,56.53,0
19163,8690,0,0
19164,8691,0,0
19165,8692,36.45,0
19166,8693,80.88,0
19167,8694,40.91,0
19168,8695,29.15,0
19169,8696,12.65,0
19170,8697,21.98,0
19171,8698,22.76,0
19172,8699,70.88,0
19173,8700,77.12,0
19174,8701,0,0
19175,8702,35.91,0
19176,8703,45.27,0
19177,8704,36.98,0
19178,8705,0,0
19179,8706,0,0
19180,8707,76.34,0
19181,8708,0.22,0
19182,8709,43.57,0
19183,8710,148.31,0
19184,8711,0,0
19185,8712,64.89,0
19186,8713,10.55,0
19187,8714,17.16,0
19188,8715,0,0
19189,8716,0,0
19190,8717,36.04,0
19191,8718,13.98,0
19192,8719,11.97,0
19193,8720,108.38,0
19194,8721,0,0
19195,8722,0,0
19196,8723,9.21,0
19197,8724,-20,0
19198,8725,0,0
19199,8726,0,0
19200,8727,0,0
19201,8728,0,0
19202,8729,22.38,0
19203,8730,24.32,0
19204,8731,0,0
19205,8732,28.45,0
19206,8733,5.97,0
19207,8734,20.95,0
19208,8735,53.13,0
19209,8736,0,0
19210,8737,0,0
19211,8738,0,0
19212,8739,117.05,0
19213,8740,35.49,0
19214,8741,42.37,0
19215,8742,0,0
19216,8743,53.06,0
19217,8744,0,0
19218,8745,33.98,0
19219,8746,76.92,0
19220,8747,0,0
19221,8748,0,0
19222,8749,44.71,0
19223,8750,25.16,0
19224,8751,55.33,0
19225,8752,0,0
19226,8753,63.94,0
19227,8754,0,0
19228,8755,4.4,0
19229,8756,0,0
19230,8757,16.37,0
19231,8758,0,0
19232,8759,7.21,0
19233,8760,4.99,0
19234,8761,3.99,0
19235,8762,0,0
19236,8763,2.22,0
19237,8764,2.4,0
19238,8765,3.07,0
19239,8766,46.18,0
19240,8767,53.09,0
19241,8768,25.96,0
19242,8769,19.61,0
19243,8770,126.44,0
19244,8771,0,0
19245,8772,128.72,0
19246,8773,48.65,0
19247,8774,108.65,0
19248,8775,0,0
19249,8776,63.41,0
19250,8777,17.81,0
19251,8778,7,0
19252,8779,17.58,0
19253,8780,51.56,0
19254,8781,52.08,0
19255,8782,18.8,0
19256,8783,26.15,0
19257,8784,22.01,0
19258,8785,82.33,0
19259,8786,0,0
19260,8787,137.24,0
19261,8788,9.74,0
19262,8789,0,0
19263,8790,29.77,0
19264,8791,0.4,0
19265,8792,21.79,0
19266,8793,58.9,0
19267,8794,14.77,0
19268,8795,40.65,0
19269,8796,34.66,0
19270,8797,1,0
19271,8798,0,0
19272,8799,0,0
19273,8800,22.73,0
19274,8801,19.18,0
